id_x,songName,artistName,id_y
lyr_05208,A Heartache Tonight,Dolly Parton,sgd_029896
lyr_05212,Alabama Sundown,Dolly Parton,sgd_004265
lyr_05214,Hello God,Dolly Parton,sgd_029971
lyr_05217,I Believe In Santa Claus,Dolly Parton,sgd_029994
lyr_05225,Games People Play,Dolly Parton,sgd_029964
lyr_05249,He Would Know,Dolly Parton,sgd_004316
lyr_05252,Dark As A Dungeon,Dolly Parton,sgd_029941
lyr_05253,Falling Out Of Love With Me,Dolly Parton,sgd_004304
lyr_05254,Fish Out Of Water,Dolly Parton,sgd_029960
lyr_05255,Early Morning Breeze,Dolly Parton,sgd_004302
lyr_05259,Could I Have Your Autograph,Dolly Parton,sgd_004289
lyr_05260,How Does It Feel,Dolly Parton,sgd_029988
lyr_05268,I Am Ready,Dolly Parton,sgd_029992
lyr_05270,Highlight Of My Life,Dolly Parton,sgd_029979
lyr_05274,Back Home,Dolly Parton,sgd_004278
lyr_05276,Baby Sister,Dolly Parton,sgd_004277
lyr_05278,Hard Candy Christmas,Dolly Parton,sgd_004313
lyr_05281,High And Mighty,Dolly Parton,sgd_029977
lyr_05285,Blue Valley Songbird,Dolly Parton,sgd_029916
lyr_05287,Boulder To Birmingham,Dolly Parton,sgd_029920
lyr_05299,A Christmas To Remember,Dolly Parton,sgd_004258
lyr_05300,Eagle When She Flies,Dolly Parton,sgd_004301
lyr_05304,Baby Come Out Tonight,Dolly Parton,sgd_004276
lyr_05305,Afraid To Live And Afraid Of Dying,Dolly Parton,sgd_004262
lyr_05306,Hold Me,Dolly Parton,sgd_029982
lyr_05307,As Long As I Love,Dolly Parton,sgd_004273
lyr_05320,Dirty Job,Dolly Parton,sgd_029944
lyr_05321,Evening Shade,Dolly Parton,sgd_029957
lyr_05322,Hillbilly Willy,Dolly Parton,sgd_029980
lyr_05329,I Get A Kick Out Of You,Dolly Parton,sgd_030003
lyr_05330,Barbara On Your Mind,Dolly Parton,sgd_029902
lyr_05332,Appalachian Memories,Dolly Parton,sgd_004271
lyr_05339,Dreams Do Come True,Dolly Parton,sgd_029952
lyr_05342,Here I Am,Dolly Parton,sgd_029973
lyr_05343,Bluer Pastures,Dolly Parton,sgd_029917
lyr_05354,Better Day,Dolly Parton,sgd_029909
lyr_05359,I Just Might,Dolly Parton,sgd_004323
lyr_05362,Holding Everything,Dolly Parton,sgd_029985
lyr_05374,Ballad Of The Green Beret,Dolly Parton,sgd_029900
lyr_05400,From Here To The Moon And Back,Dolly Parton,sgd_029962
lyr_05403,Blue Smoke,Dolly Parton,sgd_029915
lyr_05406,Banks Of The Ohio,Dolly Parton,sgd_029901
lyr_05579,Sweet Sixteen,Chuck Berry,sgd_027950
lyr_05580,Ramona Say Yes,Chuck Berry,sgd_027944
lyr_05581,Downbound Train,Chuck Berry,sgd_027926
lyr_05587,No Money Down,Chuck Berry,sgd_003067
lyr_05589,Tell You About My Buddy,Chuck Berry,sgd_003082
lyr_05591,Thirteen Question Method,Chuck Berry,sgd_027955
lyr_05595,Bordeaux In My Pirough,Chuck Berry,sgd_003014
lyr_05596,Fish And Chips,Chuck Berry,sgd_027931
lyr_05597,Lonely School Days,Chuck Berry,sgd_003054
lyr_05598,Wee Wee Hours,Chuck Berry,sgd_027958
lyr_05599,I Do Really Love You,Chuck Berry,sgd_003028
lyr_05600,I Love Her I Love Her,Chuck Berry,sgd_003032
lyr_05603,Go Bobby Soxer,Chuck Berry,sgd_027933
lyr_05604,The Things I Used To Do,Chuck Berry,sgd_027954
lyr_05605,La Jaunda,Chuck Berry,sgd_003049
lyr_05606,Oh What A Thrill,Chuck Berry,sgd_027941
lyr_05607,The Man And The Donkey,Chuck Berry,sgd_027953
lyr_05608,Talking About My Buddy,Chuck Berry,sgd_027951
lyr_05610,I Never Thought,Chuck Berry,sgd_003035
lyr_05613,His Daughter Caroline,Chuck Berry,sgd_003025
lyr_05614,Good Looking Woman,Chuck Berry,sgd_027934
lyr_05615,The Love I Lost,Chuck Berry,sgd_027952
lyr_05617,Trick Or Treat,Chuck Berry,sgd_003085
lyr_05619,My Heart Will Always Belong To You,Chuck Berry,sgd_027936
lyr_05620,Sue Ann Sir,Chuck Berry,sgd_027949
lyr_05622,Rock Cradle Rock,Chuck Berry,sgd_027947
lyr_05623,Every Day I Have The Blues,Chuck Berry,sgd_027928
lyr_05625,Merry Christmas Baby,Chuck Berry,sgd_003059
lyr_05632,Betty Jean,Chuck Berry,sgd_027919
lyr_05634,My Woman,Chuck Berry,sgd_003065
lyr_05635,Crazy Arms,Chuck Berry,sgd_027925
lyr_05636,Oh Louisiana,Chuck Berry,sgd_027940
lyr_05637,Back To Memphis,Chuck Berry,sgd_027917
lyr_05638,If I Were,Chuck Berry,sgd_003038
lyr_05640,You Two,Chuck Berry,sgd_027960
lyr_05641,Misery,Chuck Berry,sgd_003060
lyr_05644,Jo Jo Gunne,Chuck Berry,sgd_003047
lyr_05645,Stop And Listen,Chuck Berry,sgd_003080
lyr_05646,Run Around,Chuck Berry,sgd_003075
lyr_05647,I Got A Booking,Chuck Berry,sgd_003030
lyr_05648,My Blue Christmas,Chuck Berry,sgd_003063
lyr_05654,Run Rudolph Run,Chuck Berry,sgd_003076
lyr_05655,Childhood Sweetheart,Chuck Berry,sgd_003017
lyr_05657,Jamaica Farewell Song,Chuck Berry,sgd_003046
lyr_05660,Welcome Back Pretty Baby,Chuck Berry,sgd_003088
lyr_05661,My Little Love Lights,Chuck Berry,sgd_027937
lyr_05662,Wee Hours Blues,Chuck Berry,sgd_027957
lyr_05663,The Little Girl From Central,Chuck Berry,sgd_003083
lyr_05664,House Lights,Chuck Berry,sgd_003026
lyr_05665,I Will Not Let You Go,Chuck Berry,sgd_003037
lyr_05667,Rip It Up,Chuck Berry,sgd_003071
lyr_05668,Roll Away,Chuck Berry,sgd_003072
lyr_05669,Soul Rocking,Chuck Berry,sgd_003079
lyr_05672,Move It,Chuck Berry,sgd_003061
lyr_05674,Drifting Heart,Chuck Berry,sgd_027927
lyr_05677,I Need You Baby,Chuck Berry,sgd_003034
lyr_05680,Jaguar And Thunderbird,Chuck Berry,sgd_003045
lyr_05681,Louis To Frisco,Chuck Berry,sgd_003055
lyr_05682,Bound To Lose,Chuck Berry,sgd_003015
lyr_05684,Right Off Rampart Street,Chuck Berry,sgd_027946
lyr_05686,Worried Life Blues,Chuck Berry,sgd_003089
lyr_05687,I Love You,Chuck Berry,sgd_003033
lyr_05689,Route 66,Chuck Berry,sgd_003074
lyr_05690,Our Little Rendezvous,Chuck Berry,sgd_003069
lyr_05695,Rain Eyes,Chuck Berry,sgd_003070
lyr_05697,Aimlessly Drifting,Chuck Berry,sgd_003013
lyr_05698,Hello Little Girl Goodbye,Chuck Berry,sgd_003024
lyr_05699,Got It And Gone,Chuck Berry,sgd_003021
lyr_05701,Beautiful Delilah,Chuck Berry,sgd_027918
lyr_05702,Almost Grown,Chuck Berry,sgd_027915
lyr_05705,Oh Baby Doll,Chuck Berry,sgd_027939
lyr_05709,Too Much Monkey Business,Chuck Berry,sgd_003084
lyr_05711,Maybellene,Chuck Berry,sgd_003057
lyr_05713,You Never Can Tell,Chuck Berry,sgd_003091
lyr_05714,School Days,Chuck Berry,sgd_003077
lyr_05715,Memphis,Chuck Berry,sgd_003058
lyr_05716,Around And Around,Chuck Berry,sgd_027916
lyr_05717,30 Days,Chuck Berry,sgd_027913
lyr_05718,Come On,Chuck Berry,sgd_027923
lyr_05719,Carol,Chuck Berry,sgd_003016
lyr_05720,Bye Bye Johnny,Chuck Berry,sgd_027921
lyr_05721,Sweet Little Sixteen,Chuck Berry,sgd_003081
lyr_05723,Let It Rock,Chuck Berry,sgd_003050
lyr_05724,I Want To Be Your Driver,Chuck Berry,sgd_003036
lyr_05726,No Particular Place To Go,Chuck Berry,sgd_027938
lyr_05727,Promised Land,Chuck Berry,sgd_027943
lyr_05728,Havana Moon,Chuck Berry,sgd_003022
lyr_05731,My Ding A Ling,Chuck Berry,sgd_003064
lyr_05732,Roll Over Beethoven,Chuck Berry,sgd_003073
lyr_05733,Little Queenie,Chuck Berry,sgd_003053
lyr_05735,Have Mercy Judge,Chuck Berry,sgd_003023
lyr_05736,Some People,Chuck Berry,sgd_003078
lyr_05737,Tulane,Chuck Berry,sgd_003086
lyr_05755,Painting A Picture,Alice Cooper,sgd_023465
lyr_05764,Perfect,Alice Cooper,sgd_023467
lyr_05765,Dirty Diamonds,Alice Cooper,sgd_000490
lyr_05767,Pretty Ballerina,Alice Cooper,sgd_023471
lyr_05772,Life And Death Of The Party,Alice Cooper,sgd_023434
lyr_05774,Black Juju,Alice Cooper,sgd_023358
lyr_05775,Hurricane Years,Alice Cooper,sgd_023412
lyr_05776,Hey Stoopid,Alice Cooper,sgd_023409
lyr_05779,I Better Be Good,Alice Cooper,sgd_000500
lyr_05780,Nobody Likes Me,Alice Cooper,sgd_023458
lyr_05781,Alma Mater,Alice Cooper,sgd_023350
lyr_05782,Model Citizen,Alice Cooper,sgd_023447
lyr_05783,From The Inside,Alice Cooper,sgd_023394
lyr_05785,Eat Some More,Alice Cooper,sgd_023383
lyr_05790,Lace And Whiskey,Alice Cooper,sgd_000509
lyr_05792,Fantasy Man,Alice Cooper,sgd_023388
lyr_05794,My Stars,Alice Cooper,sgd_023451
lyr_05798,Pass The Gun Around,Alice Cooper,sgd_023466
lyr_05800,Escape,Alice Cooper,sgd_023386
lyr_05801,Billion Dollar Babies,Alice Cooper,sgd_023357
lyr_05803,I Never Cry,Alice Cooper,sgd_023416
lyr_05806,Elected,Alice Cooper,sgd_023385
lyr_05808,Cold Machines,Alice Cooper,sgd_023371
lyr_05810,Millie And Billie,Alice Cooper,sgd_000512
lyr_05816,Going Home,Alice Cooper,sgd_023400
lyr_05819,Not That Kind Of Love,Alice Cooper,sgd_023459
lyr_05821,Nuclear Infected,Alice Cooper,sgd_000513
lyr_05822,Dance Yourself To Death,Alice Cooper,sgd_023374
lyr_05826,Lost In America,Alice Cooper,sgd_023440
lyr_05828,Bad Place Alone,Alice Cooper,sgd_023353
lyr_05830,I Never Wrote Those Songs,Alice Cooper,sgd_000505
lyr_05831,Fire,Alice Cooper,sgd_023390
lyr_05835,Killer,Alice Cooper,sgd_000508
lyr_05840,Dragontown,Alice Cooper,sgd_023381
lyr_05843,Bye Bye Baby,Alice Cooper,sgd_023362
lyr_05844,Hard Rock Summer,Alice Cooper,sgd_023407
lyr_05846,I Got A Line On You,Alice Cooper,sgd_023415
lyr_05854,Halo Of Flies,Alice Cooper,sgd_023405
lyr_05858,Might As Well Be On Mars,Alice Cooper,sgd_023446
lyr_05859,Hard Hearted Alice,Alice Cooper,sgd_023406
lyr_05860,Long Way To Go,Alice Cooper,sgd_023438
lyr_05863,Gimme,Alice Cooper,sgd_023397
lyr_05866,Brutal Planet,Alice Cooper,sgd_023360
lyr_05870,How You Gonna See Me Now,Alice Cooper,sgd_023411
lyr_05871,Little By Little,Alice Cooper,sgd_023435
lyr_05872,Reflected,Alice Cooper,sgd_023474
lyr_05873,Give It Up,Alice Cooper,sgd_000495
lyr_05874,I Love America,Alice Cooper,sgd_000503
lyr_05877,I Miss You,Alice Cooper,sgd_000504
lyr_05878,My God,Alice Cooper,sgd_023450
lyr_05879,Beautiful Flyaway,Alice Cooper,sgd_023354
lyr_05880,No Tricks,Alice Cooper,sgd_023457
lyr_05881,Fresh Blood,Alice Cooper,sgd_023393
lyr_05882,Desperado,Alice Cooper,sgd_000486
lyr_05883,Mr And Misdemeanor,Alice Cooper,sgd_023448
lyr_05884,Caught In A Dream,Alice Cooper,sgd_023367
lyr_05885,Return Of The Spiders,Alice Cooper,sgd_023476
lyr_05886,Be With You Awhile,Alice Cooper,sgd_000477
lyr_05890,No More Mr Nice Guy,Alice Cooper,sgd_023455
lyr_05891,Dirty Dreams,Alice Cooper,sgd_023377
lyr_05892,No Time For Tears,Alice Cooper,sgd_023456
lyr_05897,Pick Up The Bones,Alice Cooper,sgd_023469
lyr_05898,Cleansed By Fire,Alice Cooper,sgd_023369
lyr_05899,Prettiest Cop On The Block,Alice Cooper,sgd_023470
lyr_05901,Never Been Sold Before,Alice Cooper,sgd_023452
lyr_05904,Crazy Little Child,Alice Cooper,sgd_023372
lyr_05908,For Britain Only,Alice Cooper,sgd_000493
lyr_05914,No Longer Umpire,Alice Cooper,sgd_023453
lyr_05919,Feed My Frankenstein,Alice Cooper,sgd_023389
lyr_05920,Cold Ethyl,Alice Cooper,sgd_023370
lyr_05921,Every Woman Has A Name,Alice Cooper,sgd_023387
lyr_05923,Go To Hell,Alice Cooper,sgd_023399
lyr_05924,Aspirin Damage,Alice Cooper,sgd_023351
lyr_05927,Luney Tune,Alice Cooper,sgd_023442
lyr_05928,Is Anyone Home,Alice Cooper,sgd_023426
lyr_05931,Dead Babies,Alice Cooper,sgd_000484
lyr_05932,Backyard Brawl,Alice Cooper,sgd_023352
lyr_05933,Muscle Of Love,Alice Cooper,sgd_023449
lyr_05935,Freedom,Alice Cooper,sgd_023392
lyr_05937,Give The Radio Back,Alice Cooper,sgd_000496
lyr_05938,Department Of Youth,Alice Cooper,sgd_000485
lyr_05939,Novocaine,Alice Cooper,sgd_023461
lyr_05941,Remarkably Insincere,Alice Cooper,sgd_000516
lyr_05942,Lullaby,Alice Cooper,sgd_000511
lyr_05943,Living,Alice Cooper,sgd_023436
lyr_05945,Bed Of Nails,Alice Cooper,sgd_023355
lyr_05946,Headlines,Alice Cooper,sgd_000498
lyr_05948,Only Women Bleed,Alice Cooper,sgd_023463
lyr_05954,Grim Facts,Alice Cooper,sgd_023402
lyr_05955,Love Should Never Feel Like This,Alice Cooper,sgd_023441
lyr_05957,Dangerous Tonight,Alice Cooper,sgd_023375
lyr_05959,Apple Bush,Alice Cooper,sgd_000474
lyr_05965,Da Da,Alice Cooper,sgd_023373
lyr_05966,Deeper,Alice Cooper,sgd_023376
lyr_05968,Dyslexia,Alice Cooper,sgd_023382
lyr_05970,A Bedtime Story,Alice Cooper,sgd_023346
lyr_05973,Prince Of Darkness,Alice Cooper,sgd_023472
lyr_05974,Gail,Alice Cooper,sgd_000494
lyr_05976,Blow Me A Kiss,Alice Cooper,sgd_023359
lyr_05979,I Like Girls,Alice Cooper,sgd_000502
lyr_05981,Great American Success Story,Alice Cooper,sgd_023401
lyr_05982,I Am The Future,Alice Cooper,sgd_023414
lyr_05985,Disgraceland,Alice Cooper,sgd_000491
lyr_05986,Give The Kid A Break,Alice Cooper,sgd_023398
lyr_05987,Hallowed Be My Name,Alice Cooper,sgd_023404
lyr_05990,Refrigerator Heaven,Alice Cooper,sgd_000515
lyr_05994,Man With The Golden Gun,Alice Cooper,sgd_023445
lyr_05996,Man Of The Year,Alice Cooper,sgd_023444
lyr_05997,Generation Landslide,Alice Cooper,sgd_023395
lyr_05998,Die For You,Alice Cooper,sgd_000489
lyr_06000,Be My Lover,Alice Cooper,sgd_000476
lyr_06002,Guilty,Alice Cooper,sgd_023403
lyr_06003,Leather Boots,Alice Cooper,sgd_023432
lyr_06004,Is It My Body,Alice Cooper,sgd_023427
lyr_06008,House Of Fire,Alice Cooper,sgd_023410
lyr_06012,I Just Wanna Be God,Alice Cooper,sgd_000501
lyr_06016,Pain,Alice Cooper,sgd_023464
lyr_06018,Blue Turk,Alice Cooper,sgd_000479
lyr_06021,Hello Hooray,Alice Cooper,sgd_023408
lyr_06022,Burning Our Bed,Alice Cooper,sgd_023361
lyr_06025,Ballad Of Dwight Fry,Alice Cooper,sgd_000475
lyr_06027,Lock Me Up,Alice Cooper,sgd_023437
lyr_06029,Poison,Alice Cooper,sgd_000514
lyr_06034,A Runaway Train,Alice Cooper,sgd_023347
lyr_06038,Disco Bloodbath Boogie Fever,Alice Cooper,sgd_023378
lyr_06042,I Am Made Of You,Alice Cooper,sgd_023413
lyr_06044,Caffeine,Alice Cooper,sgd_023363
lyr_06047,Ghouls Gone Wild,Alice Cooper,sgd_023396
lyr_06048,Last Man On Earth,Alice Cooper,sgd_023431
lyr_06050,Levity Ball,Alice Cooper,sgd_023433
lyr_06052,Catch Me If You Can,Alice Cooper,sgd_023366
lyr_06053,Killed By Love,Alice Cooper,sgd_023430
lyr_06056,Damned If You Do,Alice Cooper,sgd_000483
lyr_06415,Edge Of The Earth,Cyndi Lauper,sgd_028516
lyr_06417,Winter Wonderland,Cyndi Lauper,sgd_003603
lyr_06419,Still With Me,Cyndi Lauper,sgd_028578
lyr_06421,If By Chance,Cyndi Lauper,sgd_028533
lyr_06422,If You Go Away,Cyndi Lauper,sgd_003585
lyr_06425,Yeah Yeah,Cyndi Lauper,sgd_028605
lyr_06427,When You Were Mine,Cyndi Lauper,sgd_028601
lyr_06428,Time After Time,Cyndi Lauper,sgd_028588
lyr_06430,She Bop,Cyndi Lauper,sgd_003598
lyr_06431,All Through The Night,Cyndi Lauper,sgd_028493
lyr_06433,Witness,Cyndi Lauper,sgd_003604
lyr_06437,Shine,Cyndi Lauper,sgd_003599
lyr_06438,Above The Clouds,Cyndi Lauper,sgd_028492
lyr_06439,Fearless,Cyndi Lauper,sgd_003574
lyr_06453,Calm Inside The Storm,Cyndi Lauper,sgd_003570
lyr_06454,Hang On Sloopy,Cyndi Lauper,sgd_028526
lyr_06455,Anna Blue,Cyndi Lauper,sgd_028494
lyr_06456,Heading For The Moon,Cyndi Lauper,sgd_028527
lyr_06458,Silent Night,Cyndi Lauper,sgd_028573
lyr_06460,Feels Like Christmas,Cyndi Lauper,sgd_028518
lyr_06461,Box Of Rain,Cyndi Lauper,sgd_003567
lyr_06462,You Make Loving Fun,Cyndi Lauper,sgd_028608
lyr_06464,Say A Prayer,Cyndi Lauper,sgd_028570
lyr_06465,Dancing With A Stranger,Cyndi Lauper,sgd_028508
lyr_06466,Until You Come Back To Me,Cyndi Lauper,sgd_028596
lyr_06467,Home On Christmas Day,Cyndi Lauper,sgd_003580
lyr_06469,Hot Gets A Little Cold,Cyndi Lauper,sgd_003581
lyr_06470,Rather Be With You,Cyndi Lauper,sgd_003595
lyr_06472,Fall Into Your Dreams,Cyndi Lauper,sgd_003573
lyr_06473,Carey,Cyndi Lauper,sgd_028500
lyr_06475,Boy Blue,Cyndi Lauper,sgd_003568
lyr_06476,Lorraine,Cyndi Lauper,sgd_028547
lyr_06477,Unabbreviated Love,Cyndi Lauper,sgd_028592
lyr_06478,Girls Just Wanna Have Fun,Cyndi Lauper,sgd_028522
lyr_06479,What A Thrill,Cyndi Lauper,sgd_003601
lyr_06481,Unchained Melody,Cyndi Lauper,sgd_028593
lyr_06483,Unconditional Love,Cyndi Lauper,sgd_028594
lyr_06484,The Faraway Nearby,Cyndi Lauper,sgd_028582
lyr_06486,Like I Used To,Cyndi Lauper,sgd_028545
lyr_06487,Hey Now,Cyndi Lauper,sgd_003577
lyr_06488,Cold Sky,Cyndi Lauper,sgd_028504
lyr_06489,Right Track Wrong Train,Cyndi Lauper,sgd_028564
lyr_06491,Eventually,Cyndi Lauper,sgd_028517
lyr_06492,Just The Other Day,Cyndi Lauper,sgd_028540
lyr_06495,Christmas Conga,Cyndi Lauper,sgd_028502
lyr_06496,Hymn To Love,Cyndi Lauper,sgd_003582
lyr_06497,Three Ships,Cyndi Lauper,sgd_028587
lyr_06498,Give Peace A Chance,Cyndi Lauper,sgd_028524
lyr_06503,Come On Home,Cyndi Lauper,sgd_028505
lyr_06506,The World Is Stone,Cyndi Lauper,sgd_028585
lyr_06508,Dear John,Cyndi Lauper,sgd_028509
lyr_06509,Pity The Fool,Cyndi Lauper,sgd_028559
lyr_06510,Flyer,Cyndi Lauper,sgd_028520
lyr_06512,Hole In My Heart,Cyndi Lauper,sgd_003579
lyr_06514,Mother,Cyndi Lauper,sgd_028555
lyr_06515,Steady,Cyndi Lauper,sgd_028577
lyr_06516,Baby Workout,Cyndi Lauper,sgd_028496
lyr_06517,Across The Universe,Cyndi Lauper,sgd_003566
lyr_06518,Put On Your Green Shoes,Cyndi Lauper,sgd_003594
lyr_06519,Someone Like Me,Cyndi Lauper,sgd_028575
lyr_06520,Cyrus In The Moonlight,Cyndi Lauper,sgd_028507
lyr_06521,Primitive,Cyndi Lauper,sgd_028560
lyr_06523,Twilight Eyes,Cyndi Lauper,sgd_028591
lyr_06524,Love To Hate,Cyndi Lauper,sgd_003588
lyr_06527,Little Drummer Boy,Cyndi Lauper,sgd_028546
lyr_06528,Walk Away Renee,Cyndi Lauper,sgd_028597
lyr_06529,La Vie En Rose,Cyndi Lauper,sgd_028541
lyr_06531,This Kind Of Love,Cyndi Lauper,sgd_028586
lyr_06532,In The Bleak Midwinter,Cyndi Lauper,sgd_028537
lyr_06535,Stay,Cyndi Lauper,sgd_028576
lyr_06536,Minnie And Santa,Cyndi Lauper,sgd_003589
lyr_06537,At Last,Cyndi Lauper,sgd_028495
lyr_06541,You Have To Learn To Live Alone,Cyndi Lauper,sgd_028607
lyr_06543,Searching,Cyndi Lauper,sgd_028571
lyr_06544,Brimstone And Fire,Cyndi Lauper,sgd_028498
lyr_06545,I Want A Mom That Will Last Forever,Cyndi Lauper,sgd_003584
lyr_06546,Early Christmas Morning,Cyndi Lauper,sgd_028514
lyr_06547,Product Of Misery,Cyndi Lauper,sgd_028561
lyr_06550,My Baby Just Cares For Me,Cyndi Lauper,sgd_003590
lyr_06552,My First Night Without You,Cyndi Lauper,sgd_003591
lyr_06554,A Part Hate,Cyndi Lauper,sgd_028491
lyr_06555,One Track Mind,Cyndi Lauper,sgd_003593
lyr_06556,Like A Cat,Cyndi Lauper,sgd_028544
lyr_06557,Disco Inferno,Cyndi Lauper,sgd_028511
lyr_06559,Immigrant Song,Cyndi Lauper,sgd_028536
lyr_06560,Heading West,Cyndi Lauper,sgd_028528
lyr_06561,Boys Will Be Boys,Cyndi Lauper,sgd_003569
lyr_06562,Lady Marmelade,Cyndi Lauper,sgd_003587
lyr_06564,The Tide Is Turning,Cyndi Lauper,sgd_003600
lyr_06566,Lies,Cyndi Lauper,sgd_028543
lyr_06568,Walk On By,Cyndi Lauper,sgd_028598
lyr_06569,A Night To Remember,Cyndi Lauper,sgd_003565
lyr_06571,911,Cyndi Lauper,sgd_003564
lyr_06572,Cold,Cyndi Lauper,sgd_028503
lyr_06573,Comfort You,Cyndi Lauper,sgd_028506
lyr_06574,Broken Glass,Cyndi Lauper,sgd_028499
lyr_06575,December Child,Cyndi Lauper,sgd_028510
lyr_06576,Higher Plane,Cyndi Lauper,sgd_003578
lyr_06577,Take A Chance,Cyndi Lauper,sgd_028580
lyr_06583,Santa Claus Is Coming To Town,Cyndi Lauper,sgd_028569
lyr_06596,Hat Full Of Stars,Cyndi Lauper,sgd_003575
lyr_06597,Sisters Of Avalon,Cyndi Lauper,sgd_028574
lyr_06598,True Colors,Cyndi Lauper,sgd_028590
lyr_06599,I Drove All Night,Cyndi Lauper,sgd_003583
lyr_06600,Who Let In The Rain,Cyndi Lauper,sgd_028602
lyr_06602,Unhook The Stars,Cyndi Lauper,sgd_028595
lyr_06603,Change Of Heart,Cyndi Lauper,sgd_028501
lyr_06607,Echo,Cyndi Lauper,sgd_028515
lyr_06608,Give It Up,Cyndi Lauper,sgd_028523
lyr_06609,Set Your Heart,Cyndi Lauper,sgd_003597
lyr_06611,Rocking Chair,Cyndi Lauper,sgd_028566
lyr_06612,Grab A Hold,Cyndi Lauper,sgd_028525
lyr_06615,High And Mighty,Cyndi Lauper,sgd_028530
lyr_06616,Rain On Me,Cyndi Lauper,sgd_028563
lyr_06618,Lay Me Down,Cyndi Lauper,sgd_028542
lyr_06619,Raging Storm,Cyndi Lauper,sgd_028562
lyr_06741,Bird Song,Grateful Dead,sgd_034446
lyr_06742,Beat It On Down The Line,Grateful Dead,sgd_034439
lyr_06743,Big River,Grateful Dead,sgd_034445
lyr_06744,Bertha,Grateful Dead,sgd_034441
lyr_06746,Alligator,Grateful Dead,sgd_034436
lyr_06749,Big Railroad Blues,Grateful Dead,sgd_034444
lyr_06750,Aiko Aiko,Grateful Dead,sgd_007165
lyr_06752,Big Boss Man,Grateful Dead,sgd_034442
lyr_06753,Althea,Grateful Dead,sgd_034437
lyr_07605,Here Comes Santa Claus,Bob Dylan,sgd_025843
lyr_07610,Have Yourself A Merry Little Christmas,Bob Dylan,sgd_025839
lyr_07614,Christmas Island,Bob Dylan,sgd_001598
lyr_07615,Christmas Blues,Bob Dylan,sgd_025788
lyr_07617,Forgetful Heart,Bob Dylan,sgd_025823
lyr_07626,Blind Willie Mctell,Bob Dylan,sgd_001587
lyr_07628,Big Yellow Taxi,Bob Dylan,sgd_025773
lyr_07633,All Over You,Bob Dylan,sgd_001580
lyr_07635,Eve Of Destruction,Bob Dylan,sgd_025814
lyr_07639,A Fool Such As I,Bob Dylan,sgd_025753
lyr_07649,Cocaine Blues,Bob Dylan,sgd_025789
lyr_07655,Blood In My Eyes,Bob Dylan,sgd_025777
lyr_07660,Arthur Mcbride,Bob Dylan,sgd_025764
lyr_07661,Hard Times,Bob Dylan,sgd_025836
lyr_07663,Diamond Joe,Bob Dylan,sgd_025800
lyr_07665,Blackjack Davey,Bob Dylan,sgd_025776
lyr_07671,I Was Young When I Left Home,Bob Dylan,sgd_025863
lyr_07686,2 X 2,Bob Dylan,sgd_025752
lyr_07690,California,Bob Dylan,sgd_001593
lyr_07693,Early Roman Kings,Bob Dylan,sgd_025811
lyr_07702,Duquesne Whistle,Bob Dylan,sgd_025809
lyr_07705,Do Right To Me Baby,Bob Dylan,sgd_001610
lyr_07714,Copper Kettle,Bob Dylan,sgd_001601
lyr_07719,George Jackson,Bob Dylan,sgd_025828
lyr_07723,House Carpenter,Bob Dylan,sgd_001628
lyr_07725,Clothes Line,Bob Dylan,sgd_001600
lyr_07728,Gospel Plow,Bob Dylan,sgd_001625
lyr_07733,Gotta Travel On,Bob Dylan,sgd_025832
lyr_07737,Early Morning Rain,Bob Dylan,sgd_025810
lyr_07741,House Of The Rising Sun,Bob Dylan,sgd_025849
lyr_07744,Handsome Molly,Bob Dylan,sgd_001626
lyr_07751,Country Pie,Bob Dylan,sgd_001602
lyr_07753,It Hurts Me Too,Bob Dylan,sgd_025880
lyr_07754,Golden Loom,Bob Dylan,sgd_001623
lyr_07762,Hard Times In New York Town,Bob Dylan,sgd_025837
lyr_07765,Freight Train Blues,Bob Dylan,sgd_001619
lyr_07766,Angelina,Bob Dylan,sgd_025761
lyr_07767,Eternal Circle,Bob Dylan,sgd_025813
lyr_07780,I Threw It All Away,Bob Dylan,sgd_025860
lyr_07785,Catfish,Bob Dylan,sgd_001596
lyr_07790,Belle Isle,Bob Dylan,sgd_001583
lyr_07796,Endless Highway,Bob Dylan,sgd_025812
lyr_07799,Foot Of Pride,Bob Dylan,sgd_025821
lyr_07815,Call Letter Blues,Bob Dylan,sgd_025782
lyr_07816,Bessie Smith,Bob Dylan,sgd_025772
lyr_07818,Days Of 49,Bob Dylan,sgd_025795
lyr_07822,He Was A Friend Of Mine,Bob Dylan,sgd_025841
lyr_07827,Billy 1,Bob Dylan,sgd_025774
lyr_07828,Farewell Angelina,Bob Dylan,sgd_025818
lyr_07831,Beyond The Horizon,Bob Dylan,sgd_001585
lyr_07832,Blue Moon,Bob Dylan,sgd_025778
lyr_07834,Down In The Flood,Bob Dylan,sgd_025805
lyr_07839,Abandoned Love,Bob Dylan,sgd_025755
lyr_07841,I Wanna Be Your Lover,Bob Dylan,sgd_025861
lyr_07842,Caribbean Wind,Bob Dylan,sgd_025785
lyr_07882,Dirt Road Blues,Bob Dylan,sgd_001607
lyr_07893,Boots Of Spanish Leather,Bob Dylan,sgd_025780
lyr_07894,Ballad Of Hollis Brown,Bob Dylan,sgd_001582
lyr_07911,Floater,Bob Dylan,sgd_001618
lyr_07912,Honest With Me,Bob Dylan,sgd_025847
